date,product_name,category,shelf_life_hours,day_of_week,weekend_flag,month,holiday_flag,promotion_flag,temperature_c,rainfall_mm,footfall,price,current_stock,produced_qty,qty_sold,waste_qty
2024-03-29,Coffee,Beverage,12,4,0,3,0,0,21.2,9.2,305,3.0,93,128,128,0
2024-06-24,Coffee,Beverage,12,0,0,6,0,0,20.8,10.6,263,3.0,92,150,129,21
2025-08-04,Pizza Slice,FastFood,24,0,0,8,0,0,4.5,7.1,495,5.0,42,114,109,5
2025-09-06,Coffee,Beverage,12,5,1,9,0,0,25.2,1.1,396,3.0,91,166,147,19
2025-05-20,Coffee,Beverage,12,1,0,5,0,0,13.4,3.5,311,3.0,28,133,133,0
2025-01-14,Ice Cream,Dessert,72,1,0,1,0,0,29.4,2.2,296,4.0,37,136,136,0
2025-12-01,Coffee,Beverage,12,0,0,12,0,0,23.3,0.0,431,3.0,103,124,124,0
2025-05-28,Burger,FastFood,24,2,0,5,0,0,10.8,0.0,387,6.0,51,131,113,18
2025-01-17,Sandwich,Bakery,48,4,0,1,0,0,15.2,0.0,256,4.5,117,77,77,0
2025-06-09,Ice Cream,Dessert,72,0,0,6,0,0,12.8,7.6,392,4.0,53,123,105,18
2024-10-29,Pizza Slice,FastFood,24,1,0,10,0,1,7.7,4.6,425,5.0,16,158,136,22
2024-10-14,Coffee,Beverage,12,0,0,10,0,0,15.4,4.3,353,3.0,43,148,148,0
2025-08-20,Coffee,Beverage,12,2,0,8,0,0,18.5,1.6,318,3.0,39,122,122,0
2025-10-28,Ice Cream,Dessert,72,1,0,10,0,0,22.1,9.6,502,4.0,76,166,151,15
2024-04-16,Burger,FastFood,24,1,0,4,1,1,14.6,2.7,418,6.0,23,143,143,0
2025-04-12,Salad,Healthy,24,5,1,4,0,0,14.3,8.3,481,5.5,48,123,119,4
2024-03-19,Coffee,Beverage,12,1,0,3,0,0,11.1,3.0,222,3.0,11,127,121,6
2024-06-01,Chicken Roll,Snack,24,5,1,6,0,0,11.7,3.1,414,3.5,117,139,117,22
2024-10-18,Bread,Bakery,48,4,0,10,0,0,19.4,1.8,372,2.5,95,128,123,5
2025-12-26,Chicken Roll,Snack,24,4,0,12,0,0,28.7,0.0,315,3.5,109,130,110,20
2025-02-22,Bread,Bakery,48,5,1,2,1,0,19.2,7.1,586,2.5,69,181,165,16
2025-08-16,Pizza Slice,FastFood,24,5,1,8,0,0,21.5,7.2,442,5.0,108,143,132,11
2025-02-07,Salad,Healthy,24,4,0,2,0,0,14.4,0.3,330,5.5,61,86,85,1
2024-08-17,Chicken Roll,Snack,24,5,1,8,0,0,24.6,4.1,503,3.5,78,168,147,21
2025-12-27,Sandwich,Bakery,48,5,1,12,0,1,13.9,4.8,443,4.5,37,126,126,0
2025-07-23,Salad,Healthy,24,2,0,7,0,0,25.9,2.0,381,5.5,113,69,69,0
2025-01-10,Sandwich,Bakery,48,4,0,1,0,0,30.8,5.6,324,4.5,19,102,102,0
2025-11-26,Bread,Bakery,48,2,0,11,0,0,13.6,0.0,362,2.5,48,135,131,4
2025-08-07,Sandwich,Bakery,48,3,0,8,0,0,18.4,6.9,351,4.5,112,116,100,16
2024-10-22,Ice Cream,Dessert,72,1,0,10,0,0,14.8,0.1,295,4.0,100,117,114,3
2024-04-25,Bread,Bakery,48,3,0,4,0,0,11.0,1.9,441,2.5,103,133,133,0
2025-10-03,Burger,FastFood,24,4,0,10,0,0,25.6,4.5,372,6.0,78,119,118,1
2024-10-22,Ice Cream,Dessert,72,1,0,10,0,0,0.9,7.2,388,4.0,70,91,91,0
2024-10-12,Ice Cream,Dessert,72,5,1,10,0,0,5.9,3.5,353,4.0,42,129,115,14
2025-04-01,Ice Cream,Dessert,72,1,0,4,0,0,18.3,0.0,367,4.0,115,152,132,20
2025-07-20,Ice Cream,Dessert,72,6,1,7,0,0,9.9,0.3,559,4.0,75,130,130,0
2024-10-25,Bread,Bakery,48,4,0,10,0,0,17.8,6.9,399,2.5,110,154,135,19
2024-03-22,Coffee,Beverage,12,4,0,3,0,0,15.1,7.6,299,3.0,28,125,124,1
2025-05-12,Ice Cream,Dessert,72,0,0,5,1,0,15.3,4.9,401,4.0,92,152,152,0
2024-04-17,Chicken Roll,Snack,24,2,0,4,0,1,19.7,7.1,302,3.5,56,130,130,0
2024-04-07,Coffee,Beverage,12,6,1,4,0,1,9.0,8.0,453,3.0,79,157,157,0
2025-12-03,Chicken Roll,Snack,24,2,0,12,1,1,18.7,2.0,490,3.5,99,199,178,21
2025-02-15,Pizza Slice,FastFood,24,5,1,2,0,0,20.0,8.7,442,5.0,32,130,130,0
2025-09-01,Bread,Bakery,48,0,0,9,0,0,29.0,6.2,279,2.5,103,134,122,12
2025-11-18,Ice Cream,Dessert,72,1,0,11,0,0,19.5,2.3,310,4.0,78,118,118,0
2025-12-18,Sandwich,Bakery,48,3,0,12,0,0,23.6,4.2,302,4.5,45,106,106,0
2024-03-01,Bread,Bakery,48,4,0,3,0,0,14.5,4.0,312,2.5,18,134,130,4
2024-05-18,Sandwich,Bakery,48,5,1,5,0,0,13.4,3.2,414,4.5,83,126,126,0
2025-06-19,Chicken Roll,Snack,24,3,0,6,0,1,22.1,5.5,262,3.5,91,149,149,0
2024-07-09,Chicken Roll,Snack,24,1,0,7,0,0,18.4,5.8,355,3.5,27,133,133,0
2024-09-15,Ice Cream,Dessert,72,6,1,9,0,0,11.1,2.5,434,4.0,108,134,134,0
2025-08-17,Sandwich,Bakery,48,6,1,8,0,0,13.1,1.2,469,4.5,11,112,98,14
2025-11-08,Coffee,Beverage,12,5,1,11,0,0,15.4,5.2,429,3.0,42,180,175,5
2024-06-13,Pizza Slice,FastFood,24,3,0,6,0,1,10.4,5.4,458,5.0,111,138,124,14
2024-02-06,Burger,FastFood,24,1,0,2,0,0,21.1,5.0,284,6.0,118,90,90,0
2024-11-30,Ice Cream,Dessert,72,5,1,11,1,0,28.6,5.9,521,4.0,111,171,171,0
2025-01-10,Salad,Healthy,24,4,0,1,0,1,9.7,8.3,402,5.5,32,104,104,0
2024-11-26,Ice Cream,Dessert,72,1,0,11,0,1,25.2,1.8,319,4.0,74,155,149,6
2025-03-16,Salad,Healthy,24,6,1,3,0,0,13.0,1.3,449,5.5,11,90,90,0
2024-07-26,Coffee,Beverage,12,4,0,7,0,0,17.8,6.1,453,3.0,69,131,128,3
2025-03-23,Sandwich,Bakery,48,6,1,3,0,1,10.8,2.3,528,4.5,109,174,174,0
2025-12-28,Burger,FastFood,24,6,1,12,0,0,3.4,0.0,488,6.0,25,125,119,6
2025-12-26,Sandwich,Bakery,48,4,0,12,0,0,14.8,5.5,345,4.5,51,93,92,1
2025-05-02,Pizza Slice,FastFood,24,4,0,5,0,0,11.7,0.8,291,5.0,56,112,94,18
2024-05-24,Burger,FastFood,24,4,0,5,0,0,25.1,0.0,287,6.0,74,114,114,0
2025-07-01,Sandwich,Bakery,48,1,0,7,0,1,7.3,0.0,349,4.5,72,90,90,0
2024-01-30,Bread,Bakery,48,1,0,1,0,0,22.5,5.5,403,2.5,95,137,133,4
2024-12-23,Ice Cream,Dessert,72,0,0,12,0,0,15.2,0.0,372,4.0,32,138,122,16
2025-12-13,Salad,Healthy,24,5,1,12,0,0,13.8,11.0,427,5.5,109,101,94,7
2024-06-05,Coffee,Beverage,12,2,0,6,0,0,9.2,5.1,331,3.0,52,144,144,0
2025-07-05,Coffee,Beverage,12,5,1,7,0,0,13.5,1.3,489,3.0,74,170,159,11
2024-09-29,Ice Cream,Dessert,72,6,1,9,1,1,18.0,6.2,518,4.0,63,192,170,22
2024-07-27,Pizza Slice,FastFood,24,5,1,7,0,0,21.6,2.6,424,5.0,104,110,108,2
2024-09-14,Chicken Roll,Snack,24,5,1,9,0,1,28.3,3.3,502,3.5,57,168,161,7
2024-04-20,Burger,FastFood,24,5,1,4,0,0,20.4,2.1,477,6.0,25,131,131,0
2025-12-18,Pizza Slice,FastFood,24,3,0,12,0,1,15.0,2.7,265,5.0,111,123,117,6
2024-05-18,Pizza Slice,FastFood,24,5,1,5,0,0,12.1,2.5,349,5.0,11,133,126,7
2024-02-09,Pizza Slice,FastFood,24,4,0,2,0,0,13.6,8.2,379,5.0,74,123,123,0
2025-09-29,Burger,FastFood,24,0,0,9,0,0,12.9,0.0,237,6.0,103,110,107,3
2024-11-07,Burger,FastFood,24,3,0,11,0,0,16.1,2.6,300,6.0,31,119,97,22
2024-05-29,Coffee,Beverage,12,2,0,5,0,0,7.1,2.1,348,3.0,14,157,146,11
2025-06-19,Pizza Slice,FastFood,24,3,0,6,0,0,13.6,4.0,383,5.0,111,114,111,3
2024-08-01,Chicken Roll,Snack,24,3,0,8,0,0,17.6,7.6,364,3.5,24,145,127,18
2025-04-03,Salad,Healthy,24,3,0,4,0,1,20.9,6.3,365,5.5,37,89,74,15
2024-04-05,Burger,FastFood,24,4,0,4,0,0,18.4,10.7,381,6.0,21,134,119,15
2025-06-04,Salad,Healthy,24,2,0,6,0,0,13.5,13.1,331,5.5,45,86,65,21
2024-10-14,Coffee,Beverage,12,0,0,10,0,0,15.0,5.2,380,3.0,89,124,124,0
2025-07-10,Sandwich,Bakery,48,3,0,7,0,0,30.0,3.6,297,4.5,41,93,93,0
2024-11-18,Bread,Bakery,48,0,0,11,0,0,35.4,3.2,409,2.5,65,139,139,0
2025-08-23,Burger,FastFood,24,5,1,8,0,1,21.0,0.0,445,6.0,81,158,158,0
2024-04-18,Ice Cream,Dessert,72,3,0,4,0,0,9.6,0.0,368,4.0,63,97,97,0
2024-09-17,Ice Cream,Dessert,72,1,0,9,0,0,19.7,4.3,321,4.0,59,119,118,1
2025-11-19,Chicken Roll,Snack,24,2,0,11,1,0,11.3,2.1,474,3.5,63,134,134,0
2024-07-06,Bread,Bakery,48,5,1,7,0,0,14.6,5.1,345,2.5,52,181,164,17
2024-03-30,Bread,Bakery,48,5,1,3,0,0,24.1,0.0,561,2.5,103,177,153,24
2024-06-15,Burger,FastFood,24,5,1,6,0,1,11.6,7.6,492,6.0,20,171,161,10
2024-05-18,Bread,Bakery,48,5,1,5,0,0,10.3,4.0,449,2.5,87,147,147,0
2024-01-21,Salad,Healthy,24,6,1,1,0,0,16.6,0.0,523,5.5,48,114,102,12
2024-07-10,Bread,Bakery,48,2,0,7,0,0,21.7,2.5,341,2.5,45,128,128,0
2024-08-14,Sandwich,Bakery,48,2,0,8,0,0,17.7,0.6,400,4.5,83,101,101,0
2024-08-04,Coffee,Beverage,12,6,1,8,0,1,22.6,9.2,345,3.0,96,192,177,15
2024-02-10,Burger,FastFood,24,5,1,2,0,1,16.8,6.8,328,6.0,42,169,147,22
2025-08-21,Bread,Bakery,48,3,0,8,0,0,26.1,0.0,308,2.5,99,130,121,9
2025-05-25,Ice Cream,Dessert,72,6,1,5,0,0,12.4,2.8,356,4.0,41,132,131,1
2024-06-17,Ice Cream,Dessert,72,0,0,6,0,0,11.5,0.0,433,4.0,85,132,123,9
2025-12-25,Sandwich,Bakery,48,3,0,12,0,0,29.0,5.4,357,4.5,35,109,86,23
2025-11-03,Pizza Slice,FastFood,24,0,0,11,0,0,27.3,6.0,492,5.0,112,105,105,0
2024-09-27,Sandwich,Bakery,48,4,0,9,0,0,10.2,0.8,425,4.5,57,108,108,0
2025-12-27,Burger,FastFood,24,5,1,12,1,0,21.7,1.8,460,6.0,96,179,165,14
2024-03-24,Chicken Roll,Snack,24,6,1,3,0,0,34.0,2.5,406,3.5,37,165,165,0
2025-05-10,Coffee,Beverage,12,5,1,5,0,0,24.5,0.0,525,3.0,36,150,150,0
2024-07-19,Sandwich,Bakery,48,4,0,7,0,0,19.5,4.8,347,4.5,21,116,106,10
2025-05-13,Salad,Healthy,24,1,0,5,0,0,22.7,3.7,379,5.5,119,110,98,12
2025-03-31,Pizza Slice,FastFood,24,0,0,3,0,0,28.8,0.0,251,5.0,61,97,97,0
2025-06-02,Burger,FastFood,24,0,0,6,0,0,18.1,1.4,440,6.0,25,142,120,22
2024-04-24,Burger,FastFood,24,2,0,4,0,1,17.0,4.6,243,6.0,91,116,116,0
2024-08-25,Bread,Bakery,48,6,1,8,0,1,-1.2,2.4,477,2.5,88,183,164,19
2024-01-08,Sandwich,Bakery,48,0,0,1,0,0,9.9,0.0,310,4.5,102,142,118,24
2024-12-25,Pizza Slice,FastFood,24,2,0,12,0,0,36.3,0.0,308,5.0,115,113,101,12
2024-05-06,Pizza Slice,FastFood,24,0,0,5,0,0,18.2,4.2,411,5.0,47,117,95,22
2024-09-13,Ice Cream,Dessert,72,4,0,9,0,0,16.2,0.8,309,4.0,53,96,96,0
2024-04-23,Pizza Slice,FastFood,24,1,0,4,0,0,17.2,5.6,344,5.0,76,96,90,6
2025-08-31,Salad,Healthy,24,6,1,8,0,0,24.2,5.7,565,5.5,67,99,99,0
2025-08-23,Chicken Roll,Snack,24,5,1,8,0,0,26.8,6.2,473,3.5,31,157,157,0
2024-07-21,Salad,Healthy,24,6,1,7,0,1,6.7,0.0,460,5.5,80,133,133,0
2025-06-28,Bread,Bakery,48,5,1,6,1,1,6.0,1.5,477,2.5,28,219,198,21
2024-09-23,Bread,Bakery,48,0,0,9,0,0,-4.0,7.6,324,2.5,69,99,99,0
2025-03-10,Bread,Bakery,48,0,0,3,0,0,25.9,5.2,365,2.5,29,127,127,0
2024-05-22,Ice Cream,Dessert,72,2,0,5,0,0,12.3,2.0,296,4.0,73,83,83,0
2024-03-11,Ice Cream,Dessert,72,0,0,3,0,1,8.1,6.3,428,4.0,15,139,139,0
2024-03-31,Burger,FastFood,24,6,1,3,0,0,21.3,0.0,451,6.0,29,138,138,0
2024-11-28,Salad,Healthy,24,3,0,11,0,0,9.4,0.0,378,5.5,34,105,88,17
2024-03-14,Pizza Slice,FastFood,24,3,0,3,0,0,7.9,9.3,360,5.0,116,110,110,0
2025-02-18,Pizza Slice,FastFood,24,1,0,2,0,0,21.5,0.0,284,5.0,108,108,94,14
2024-04-29,Salad,Healthy,24,0,0,4,0,1,2.8,2.9,448,5.5,98,104,104,0
2024-04-28,Pizza Slice,FastFood,24,6,1,4,0,1,10.3,3.7,563,5.0,113,139,135,4
2024-08-24,Pizza Slice,FastFood,24,5,1,8,0,0,11.4,2.6,448,5.0,25,130,130,0
2025-10-16,Chicken Roll,Snack,24,3,0,10,0,0,18.2,0.6,235,3.5,20,130,123,7
2025-08-24,Salad,Healthy,24,6,1,8,0,0,10.5,5.3,499,5.5,71,99,87,12
2024-02-24,Sandwich,Bakery,48,5,1,2,0,0,13.0,2.7,449,4.5,15,139,139,0
2025-10-23,Bread,Bakery,48,3,0,10,0,1,23.3,3.4,378,2.5,72,167,150,17
2025-02-15,Burger,FastFood,24,5,1,2,1,0,24.5,2.1,498,6.0,27,189,167,22
2024-08-15,Salad,Healthy,24,3,0,8,0,0,31.3,2.7,436,5.5,22,80,66,14
2024-06-16,Chicken Roll,Snack,24,6,1,6,0,1,22.6,4.9,443,3.5,31,173,173,0
2025-05-14,Sandwich,Bakery,48,2,0,5,0,0,22.9,0.0,333,4.5,25,90,90,0
2025-07-11,Pizza Slice,FastFood,24,4,0,7,0,0,17.0,0.0,354,5.0,20,112,98,14
2024-11-16,Sandwich,Bakery,48,5,1,11,0,0,20.8,12.1,475,4.5,95,142,124,18
2025-08-18,Coffee,Beverage,12,0,0,8,0,1,17.7,0.0,463,3.0,20,180,163,17
2025-01-16,Ice Cream,Dessert,72,3,0,1,0,0,20.2,1.6,275,4.0,50,117,103,14
2024-02-14,Pizza Slice,FastFood,24,2,0,2,0,0,11.8,2.0,340,5.0,42,99,99,0
2025-01-05,Burger,FastFood,24,6,1,1,1,1,26.0,6.8,555,6.0,36,170,170,0
2024-08-18,Chicken Roll,Snack,24,6,1,8,0,0,20.3,0.1,587,3.5,24,182,174,8
2024-01-12,Ice Cream,Dessert,72,4,0,1,0,1,16.5,2.4,374,4.0,104,149,149,0
2024-06-11,Burger,FastFood,24,1,0,6,0,0,11.8,8.9,407,6.0,80,116,107,9
2024-01-01,Chicken Roll,Snack,24,0,0,1,0,1,17.1,7.4,298,3.5,46,129,129,0
2024-08-25,Burger,FastFood,24,6,1,8,0,0,12.7,5.9,384,6.0,117,133,133,0
2025-10-24,Bread,Bakery,48,4,0,10,0,0,9.5,5.9,279,2.5,116,153,144,9
2025-02-10,Sandwich,Bakery,48,0,0,2,0,0,26.5,0.0,308,4.5,65,100,100,0
2025-07-16,Salad,Healthy,24,2,0,7,0,1,21.6,9.9,381,5.5,114,90,90,0
2025-06-28,Sandwich,Bakery,48,5,1,6,0,0,15.2,1.8,447,4.5,28,132,123,9
2024-07-25,Coffee,Beverage,12,3,0,7,1,0,29.5,3.1,391,3.0,109,147,146,1
2024-08-28,Coffee,Beverage,12,2,0,8,1,0,14.4,3.8,457,3.0,79,179,179,0
2024-07-18,Coffee,Beverage,12,3,0,7,0,0,22.3,13.3,344,3.0,45,116,116,0
2024-04-18,Sandwich,Bakery,48,3,0,4,0,0,27.7,0.0,338,4.5,47,103,103,0
2024-01-29,Salad,Healthy,24,0,0,1,0,0,9.3,4.4,375,5.5,58,48,40,8
2024-03-16,Burger,FastFood,24,5,1,3,0,0,18.9,2.6,488,6.0,99,139,139,0
2025-09-10,Burger,FastFood,24,2,0,9,0,0,20.1,0.0,357,6.0,37,94,83,11
2024-09-01,Ice Cream,Dessert,72,6,1,9,0,0,25.8,1.8,486,4.0,97,178,154,24
2024-07-07,Burger,FastFood,24,6,1,7,0,0,15.7,1.6,489,6.0,58,125,123,2
2024-06-06,Bread,Bakery,48,3,0,6,0,0,16.2,1.3,472,2.5,110,169,158,11
2025-11-05,Sandwich,Bakery,48,2,0,11,0,0,21.2,0.0,305,4.5,75,106,85,21
2025-06-29,Burger,FastFood,24,6,1,6,0,0,4.2,3.5,434,6.0,38,150,128,22
2025-04-07,Bread,Bakery,48,0,0,4,0,0,15.0,4.8,392,2.5,113,133,125,8
2025-04-02,Ice Cream,Dessert,72,2,0,4,0,0,0.6,1.3,375,4.0,69,133,109,24
2025-01-24,Pizza Slice,FastFood,24,4,0,1,0,1,24.0,3.0,367,5.0,87,113,113,0
2025-04-12,Salad,Healthy,24,5,1,4,0,0,18.8,4.5,552,5.5,57,146,122,24
2025-07-31,Chicken Roll,Snack,24,3,0,7,0,1,15.4,0.0,316,3.5,20,146,140,6
2024-04-04,Bread,Bakery,48,3,0,4,0,0,28.5,3.7,350,2.5,93,110,107,3
2024-03-23,Pizza Slice,FastFood,24,5,1,3,0,0,15.9,0.0,355,5.0,49,100,100,0
2025-09-22,Ice Cream,Dessert,72,0,0,9,0,0,22.6,9.4,356,4.0,15,142,131,11
2025-05-28,Ice Cream,Dessert,72,2,0,5,0,0,20.4,0.0,374,4.0,73,143,134,9
2025-02-02,Chicken Roll,Snack,24,6,1,2,0,0,17.5,3.4,546,3.5,23,161,161,0
2025-09-17,Ice Cream,Dessert,72,2,0,9,0,0,24.2,0.0,317,4.0,41,121,121,0
2024-10-27,Coffee,Beverage,12,6,1,10,0,1,24.6,3.5,468,3.0,105,190,176,14
2024-02-28,Burger,FastFood,24,2,0,2,0,0,18.9,1.5,343,6.0,90,128,128,0
2025-11-05,Bread,Bakery,48,2,0,11,0,0,13.7,0.0,325,2.5,24,129,129,0
2025-09-06,Bread,Bakery,48,5,1,9,0,0,9.2,2.9,372,2.5,90,134,134,0
2025-03-25,Salad,Healthy,24,1,0,3,0,1,19.3,3.4,308,5.5,49,84,84,0
2025-05-27,Chicken Roll,Snack,24,1,0,5,0,0,12.6,1.9,329,3.5,42,136,113,23
2024-07-19,Chicken Roll,Snack,24,4,0,7,0,1,20.9,0.0,410,3.5,72,179,179,0
2025-10-01,Salad,Healthy,24,2,0,10,0,0,19.3,0.0,340,5.5,73,96,90,6
2024-03-20,Pizza Slice,FastFood,24,2,0,3,0,1,22.7,6.2,318,5.0,35,156,137,19
2024-11-14,Bread,Bakery,48,3,0,11,0,0,12.0,4.1,336,2.5,37,132,132,0
2025-12-07,Burger,FastFood,24,6,1,12,0,1,16.2,4.4,448,6.0,70,167,156,11
2025-03-06,Pizza Slice,FastFood,24,3,0,3,0,1,4.0,2.4,364,5.0,53,138,120,18
2025-03-24,Ice Cream,Dessert,72,0,0,3,0,0,28.5,1.9,321,4.0,105,155,143,12
2024-07-07,Burger,FastFood,24,6,1,7,0,0,31.7,4.9,493,6.0,31,140,131,9
2025-07-11,Ice Cream,Dessert,72,4,0,7,0,0,29.5,11.0,408,4.0,119,145,140,5
2025-02-21,Sandwich,Bakery,48,4,0,2,0,0,31.0,0.0,362,4.5,58,95,95,0
2024-01-02,Chicken Roll,Snack,24,1,0,1,0,0,1.8,3.1,265,3.5,91,115,115,0
2025-02-16,Sandwich,Bakery,48,6,1,2,0,1,20.1,0.0,432,4.5,30,152,149,3
2024-10-15,Pizza Slice,FastFood,24,1,0,10,0,0,25.6,6.0,383,5.0,73,144,120,24
2025-01-17,Ice Cream,Dessert,72,4,0,1,0,0,21.2,0.0,312,4.0,109,125,125,0
2025-09-24,Chicken Roll,Snack,24,2,0,9,0,0,15.8,2.5,383,3.5,89,109,109,0
2024-06-28,Salad,Healthy,24,4,0,6,0,1,21.7,2.8,256,5.5,49,91,91,0
2025-07-04,Salad,Healthy,24,4,0,7,0,0,30.3,0.0,298,5.5,58,69,46,23
2024-03-15,Chicken Roll,Snack,24,4,0,3,0,0,6.8,3.8,427,3.5,16,144,123,21
2024-10-22,Burger,FastFood,24,1,0,10,0,0,21.6,2.2,284,6.0,17,130,126,4
2025-12-15,Sandwich,Bakery,48,0,0,12,0,0,24.4,12.2,358,4.5,42,94,94,0
2024-01-13,Burger,FastFood,24,5,1,1,1,0,6.0,2.9,530,6.0,62,175,156,19
2024-09-21,Chicken Roll,Snack,24,5,1,9,0,0,23.3,0.0,532,3.5,21,135,135,0
2025-05-17,Salad,Healthy,24,5,1,5,0,0,12.7,2.8,394,5.5,75,112,112,0
2025-05-19,Coffee,Beverage,12,0,0,5,0,0,21.3,6.9,332,3.0,78,135,135,0
2024-10-09,Salad,Healthy,24,2,0,10,0,0,24.5,0.0,402,5.5,112,87,87,0
2025-08-07,Salad,Healthy,24,3,0,8,0,0,8.5,0.0,469,5.5,13,95,95,0
2025-09-22,Ice Cream,Dessert,72,0,0,9,0,0,25.0,9.7,390,4.0,41,136,130,6
2024-05-10,Chicken Roll,Snack,24,4,0,5,0,0,14.2,0.3,342,3.5,97,102,98,4
2024-08-22,Pizza Slice,FastFood,24,3,0,8,0,1,14.1,2.5,327,5.0,30,116,116,0
2025-06-26,Coffee,Beverage,12,3,0,6,0,0,15.5,1.1,288,3.0,43,143,137,6
2024-01-13,Sandwich,Bakery,48,5,1,1,0,0,-0.3,5.8,434,4.5,19,127,107,20
2025-05-04,Burger,FastFood,24,6,1,5,0,1,16.6,0.0,442,6.0,94,163,139,24
2025-02-07,Coffee,Beverage,12,4,0,2,0,0,4.5,5.0,248,3.0,78,132,129,3
2024-05-28,Burger,FastFood,24,1,0,5,0,0,11.1,4.5,274,6.0,82,108,101,7
2025-08-02,Burger,FastFood,24,5,1,8,0,0,26.7,4.1,364,6.0,69,124,124,0
2025-10-18,Sandwich,Bakery,48,5,1,10,0,0,18.2,6.0,382,4.5,100,117,117,0
2025-01-08,Ice Cream,Dessert,72,2,0,1,0,0,14.6,2.0,290,4.0,62,135,135,0
2025-01-23,Pizza Slice,FastFood,24,3,0,1,0,0,19.7,0.0,290,5.0,115,90,84,6
2024-03-27,Pizza Slice,FastFood,24,2,0,3,0,0,18.5,3.5,365,5.0,54,136,121,15
2024-05-22,Burger,FastFood,24,2,0,5,0,0,21.8,2.4,347,6.0,58,104,103,1
2024-05-28,Sandwich,Bakery,48,1,0,5,0,1,24.2,6.3,440,4.5,34,131,131,0
2025-05-25,Sandwich,Bakery,48,6,1,5,1,0,0.4,0.0,591,4.5,57,182,168,14
2024-11-30,Salad,Healthy,24,5,1,11,0,0,14.8,0.6,499,5.5,72,115,115,0
2024-02-08,Bread,Bakery,48,3,0,2,0,0,5.2,0.5,374,2.5,28,153,131,22
2025-02-11,Pizza Slice,FastFood,24,1,0,2,0,0,22.2,0.4,364,5.0,13,103,103,0
2025-06-16,Bread,Bakery,48,0,0,6,1,0,23.8,6.2,415,2.5,20,165,165,0
2024-12-19,Chicken Roll,Snack,24,3,0,12,0,0,10.3,0.0,308,3.5,115,134,112,22
2024-09-14,Ice Cream,Dessert,72,5,1,9,0,0,13.6,0.0,539,4.0,17,157,141,16
2024-06-16,Sandwich,Bakery,48,6,1,6,0,1,24.5,3.4,527,4.5,81,164,163,1
2024-11-12,Ice Cream,Dessert,72,1,0,11,0,0,22.6,8.8,331,4.0,73,145,123,22
2025-03-28,Salad,Healthy,24,4,0,3,0,0,22.8,0.0,279,5.5,60,74,74,0
2025-10-20,Ice Cream,Dessert,72,0,0,10,0,0,21.8,4.7,371,4.0,70,127,127,0
2025-09-23,Bread,Bakery,48,1,0,9,0,0,14.3,1.1,326,2.5,17,133,133,0
2025-04-15,Salad,Healthy,24,1,0,4,0,0,19.0,10.2,372,5.5,95,109,97,12
2025-04-07,Bread,Bakery,48,0,0,4,0,1,22.8,0.9,338,2.5,24,162,162,0
2024-03-11,Chicken Roll,Snack,24,0,0,3,0,1,10.2,4.1,295,3.5,67,182,158,24
2025-09-21,Ice Cream,Dessert,72,6,1,9,0,0,21.6,4.4,449,4.0,29,156,153,3
2024-09-26,Chicken Roll,Snack,24,3,0,9,0,0,8.9,3.4,225,3.5,117,115,115,0
2024-09-06,Bread,Bakery,48,4,0,9,1,0,18.8,4.5,411,2.5,64,155,155,0
2024-11-24,Chicken Roll,Snack,24,6,1,11,0,0,31.0,4.0,478,3.5,98,178,161,17
2025-05-13,Salad,Healthy,24,1,0,5,0,0,14.3,7.3,397,5.5,54,88,76,12
2025-01-28,Burger,FastFood,24,1,0,1,0,1,18.0,0.0,322,6.0,64,119,119,0
2025-04-04,Salad,Healthy,24,4,0,4,0,1,16.7,7.5,352,5.5,34,125,125,0
2025-11-06,Salad,Healthy,24,3,0,11,0,0,32.7,6.5,207,5.5,22,88,74,14
2025-05-03,Pizza Slice,FastFood,24,5,1,5,0,0,18.8,7.0,423,5.0,118,157,134,23
2024-03-01,Coffee,Beverage,12,4,0,3,0,0,10.7,11.0,358,3.0,45,124,119,5
2024-02-25,Sandwich,Bakery,48,6,1,2,0,0,9.8,4.5,549,4.5,66,147,133,14
2025-10-19,Pizza Slice,FastFood,24,6,1,10,0,0,24.0,8.2,408,5.0,63,159,144,15
2025-02-26,Bread,Bakery,48,2,0,2,0,0,20.6,0.0,388,2.5,34,166,144,22
2024-02-06,Burger,FastFood,24,1,0,2,0,0,7.2,4.7,340,6.0,92,116,109,7
2024-12-15,Chicken Roll,Snack,24,6,1,12,0,0,25.2,3.6,517,3.5,14,177,159,18
2025-09-28,Ice Cream,Dessert,72,6,1,9,0,0,9.1,6.8,414,4.0,99,139,115,24
2024-06-21,Bread,Bakery,48,4,0,6,0,0,16.9,6.6,319,2.5,33,135,135,0
2025-02-15,Coffee,Beverage,12,5,1,2,1,0,35.3,0.0,430,3.0,70,175,171,4
2025-09-03,Salad,Healthy,24,2,0,9,0,0,8.6,5.3,316,5.5,28,77,77,0
2024-09-29,Pizza Slice,FastFood,24,6,1,9,0,0,11.5,2.1,522,5.0,11,146,126,20
2025-03-15,Sandwich,Bakery,48,5,1,3,0,0,16.6,4.9,480,4.5,83,127,113,14
2025-02-20,Coffee,Beverage,12,3,0,2,0,0,17.0,1.6,300,3.0,14,146,138,8
2024-05-06,Sandwich,Bakery,48,0,0,5,0,1,18.6,6.1,458,4.5,117,142,128,14
2025-05-12,Ice Cream,Dessert,72,0,0,5,1,0,27.8,4.8,415,4.0,104,170,156,14
